05/05/2012 11:50:59,0-7380086,TRACK,48.41379,-122.93263,"",""
05/05/2012 11:41:04,0-7380086,TRACK,48.41851,-122.95499,"",""
05/05/2012 11:31:32,0-7380086,TRACK,48.42501,-122.97906,"",""
05/05/2012 11:21:51,0-7380086,TRACK,48.43153,-123.00595,"",""
05/05/2012 11:11:38,0-7380086,TRACK,48.44272,-123.03619,"",""
05/05/2012 11:01:10,0-7380086,TRACK,48.45627,-123.07222,"",""
05/05/2012 10:50:58,0-7380086,TRACK,48.47069,-123.10518,"",""
05/05/2012 10:21:05,0-7380086,TRACK,48.51881,-123.16307,"",""
05/05/2012 10:11:04,0-7380086,TRACK,48.53999,-123.17085,"",""
05/05/2012 10:01:03,0-7380086,TRACK,48.56039,-123.18161,"",""
05/05/2012 09:51:00,0-7380086,TRACK,48.57482,-123.18227,"",""
05/05/2012 09:41:56,0-7380086,TRACK,48.57316,-123.1826,"",""
05/05/2012 09:32:44,0-7380086,TRACK,48.57545,-123.18237,"",""
05/04/2012 21:28:05,0-7380086,TRACK,48.5717,-123.16682,"",""
05/04/2012 21:17:56,0-7380086,TRACK,48.57176,-123.16678,"",""
05/04/2012 21:07:32,0-7380086,TRACK,48.57172,-123.16693,"",""
05/04/2012 20:57:58,0-7380086,TRACK,48.57178,-123.16708,"",""
05/04/2012 20:47:30,0-7380086,TRACK,48.57175,-123.16695,"",""
05/04/2012 20:37:28,0-7380086,TRACK,48.57176,-123.16705,"",""
05/04/2012 20:27:57,0-7380086,TRACK,48.5718,-123.16699,"",""
05/04/2012 20:17:28,0-7380086,TRACK,48.57179,-123.16687,"",""
05/04/2012 20:07:28,0-7380086,TRACK,48.57165,-123.16698,"",""
05/04/2012 19:57:26,0-7380086,TRACK,48.5717,-123.16684,"",""
05/04/2012 19:47:50,0-7380086,TRACK,48.57153,-123.16689,"",""
05/04/2012 19:37:32,0-7380086,TRACK,48.57164,-123.16693,"",""
05/04/2012 19:27:33,0-7380086,TRACK,48.57173,-123.16714,"",""
05/04/2012 19:18:27,0-7380086,TRACK,48.57163,-123.16731,"",""
05/04/2012 19:07:33,0-7380086,TRACK,48.57145,-123.16714,"",""
05/04/2012 18:57:30,0-7380086,TRACK,48.57141,-123.16719,"",""
05/04/2012 18:47:29,0-7380086,TRACK,48.57138,-123.16699,"",""
05/04/2012 18:37:30,0-7380086,TRACK,48.57149,-123.16702,"",""
05/04/2012 18:27:28,0-7380086,TRACK,48.57136,-123.16716,"",""
05/04/2012 18:17:57,0-7380086,TRACK,48.57141,-123.16719,"",""
05/04/2012 18:07:29,0-7380086,TRACK,48.57582,-123.17438,"",""
05/04/2012 17:57:37,0-7380086,TRACK,48.58855,-123.17371,"",""
